ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRL_AVG,VSCNTRL,Biomass_Red.
5080,118,Valor SX,flumioxazin,214,X-59,2,1,0,0.3,0.00,1.00
5081,118,Valor SX,flumioxazin,214,X-59,3,1,0,0.3,0.00,1.00
5082,119,Valor SX,flumioxazin,430,X-59,1,1,0,0.3,0.00,1.00
5083,119,Valor SX,flumioxazin,430,X-59,2,1,0,0.3,0.00,1.00
5084,119,Valor SX,flumioxazin,430,X-59,3,1,0.04,0.3,0.13,0.87
,,Control,saflufenacil,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,saflufenacil,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,saflufenacil,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,saflufenacil,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,saflufenacil,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,saflufenacil,0,X-59,6,1,0.15,0.3,0.50,0.50
5085,120,Sharpen,saflufenacil,3.12,X-59,1,1,0.56,0.3,1.00,0.00
5086,120,Sharpen,saflufenacil,3.12,X-59,2,1,0.19,0.3,0.63,0.37
5087,120,Sharpen,saflufenacil,3.12,X-59,3,1,0.59,0.3,1.00,0.00
5088,121,Sharpen,saflufenacil,6.24,X-59,1,1,0.53,0.3,1.00,0.00
5089,121,Sharpen,saflufenacil,6.24,X-59,2,1,0.56,0.3,1.00,0.00
5090,121,Sharpen,saflufenacil,6.24,X-59,3,1,0.83,0.3,1.00,0.00
5091,122,Sharpen,saflufenacil,12.5,X-59,1,1,0.44,0.3,1.00,0.00
5092,122,Sharpen,saflufenacil,12.5,X-59,2,1,0.31,0.3,1.00,0.00
5093,122,Sharpen,saflufenacil,12.5,X-59,3,1,0.62,0.3,1.00,0.00
5094,123,Sharpen,saflufenacil,18.7,X-59,1,1,0.52,0.3,1.00,0.00
5095,123,Sharpen,saflufenacil,18.7,X-59,2,1,0.6,0.3,1.00,0.00
5096,123,Sharpen,saflufenacil,18.7,X-59,3,1,0.4,0.3,1.00,0.00
5097,124,Sharpen,saflufenacil,25,X-59,1,1,0.3,0.3,1.00,0.00
5098,124,Sharpen,saflufenacil,25,X-59,2,1,0.41,0.3,1.00,0.00
5099,124,Sharpen,saflufenacil,25,X-59,3,1,0.09,0.3,0.30,0.70
5100,125,Sharpen,saflufenacil,50,X-59,1,1,0.04,0.3,0.13,0.87
5101,125,Sharpen,saflufenacil,50,X-59,2,1,0.2,0.3,0.67,0.33
5102,125,Sharpen,saflufenacil,50,X-59,3,1,0,0.3,0.00,1.00
5103,126,Sharpen,saflufenacil,100,X-59,1,1,0.05,0.3,0.17,0.83
5104,126,Sharpen,saflufenacil,100,X-59,2,1,0,0.3,0.00,1.00
5105,126,Sharpen,saflufenacil,100,X-59,3,1,0,0.3,0.00,1.00
,,Control,pyroxasulfone,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,pyroxasulfone,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,pyroxasulfone,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,pyroxasulfone,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,pyroxasulfone,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,pyroxasulfone,0,X-59,6,1,0.15,0.3,0.50,0.50
5106,127,Zidua SC,pyroxasulfone,14.8,X-59,1,1,0.5,0.3,1.00,0.00
5107,127,Zidua SC,pyroxasulfone,14.8,X-59,2,1,0.12,0.3,0.40,0.60
5108,127,Zidua SC,pyroxasulfone,14.8,X-59,3,1,0.23,0.3,0.77,0.23
5109,128,Zidua SC,pyroxasulfone,29.7,X-59,1,1,0,0.3,0.00,1.00
5110,128,Zidua SC,pyroxasulfone,29.7,X-59,2,1,0.31,0.3,1.00,0.00
5111,128,Zidua SC,pyroxasulfone,29.7,X-59,3,1,0,0.3,0.00,1.00
5112,129,Zidua SC,pyroxasulfone,59.3,X-59,1,1,0,0.3,0.00,1.00
5113,129,Zidua SC,pyroxasulfone,59.3,X-59,2,1,0,0.3,0.00,1.00
5114,129,Zidua SC,pyroxasulfone,59.3,X-59,3,1,0,0.3,0.00,1.00
5115,130,Zidua SC,pyroxasulfone,89,X-59,1,1,0.09,0.3,0.30,0.70
5116,130,Zidua SC,pyroxasulfone,89,X-59,2,1,0,0.3,0.00,1.00
5117,130,Zidua SC,pyroxasulfone,89,X-59,3,1,0,0.3,0.00,1.00
5118,131,Zidua SC,pyroxasulfone,119,X-59,1,1,0.06,0.3,0.20,0.80
5119,131,Zidua SC,pyroxasulfone,119,X-59,2,1,0.07,0.3,0.23,0.77
5120,131,Zidua SC,pyroxasulfone,119,X-59,3,1,0.06,0.3,0.20,0.80
5121,132,Zidua SC,pyroxasulfone,237,X-59,1,1,0.02,0.3,0.07,0.93
5122,132,Zidua SC,pyroxasulfone,237,X-59,2,1,0,0.3,0.00,1.00
5123,132,Zidua SC,pyroxasulfone,237,X-59,3,1,0,0.3,0.00,1.00
5124,133,Zidua SC,pyroxasulfone,475,X-59,1,1,0.02,0.3,0.07,0.93
5125,133,Zidua SC,pyroxasulfone,475,X-59,2,1,0.01,0.3,0.03,0.97
5126,133,Zidua SC,pyroxasulfone,475,X-59,3,1,0.04,0.3,0.13,0.87
,,Control,dimethenamid-P,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,dimethenamid-P,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,dimethenamid-P,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,dimethenamid-P,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,dimethenamid-P,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,dimethenamid-P,0,X-59,6,1,0.15,0.3,0.50,0.50
5127,134,Outlook,dimethenamid-P,115,X-59,1,1,0.2,0.3,0.67,0.33
5128,134,Outlook,dimethenamid-P,115,X-59,2,1,0.11,0.3,0.37,0.63
5129,134,Outlook,dimethenamid-P,115,X-59,3,1,0.23,0.3,0.77,0.23
5130,135,Outlook,dimethenamid-P,230,X-59,1,1,0.55,0.3,1.00,0.00
5131,135,Outlook,dimethenamid-P,230,X-59,2,1,0.42,0.3,1.00,0.00
5132,135,Outlook,dimethenamid-P,230,X-59,3,1,0.22,0.3,0.73,0.27
5133,136,Outlook,dimethenamid-P,460,X-59,1,1,0.31,0.3,1.00,0.00
5134,136,Outlook,dimethenamid-P,460,X-59,2,1,0.22,0.3,0.73,0.27
5135,136,Outlook,dimethenamid-P,460,X-59,3,1,0.38,0.3,1.00,0.00
5136,137,Outlook,dimethenamid-P,690,X-59,1,1,0.08,0.3,0.27,0.73
5137,137,Outlook,dimethenamid-P,690,X-59,2,1,0.26,0.3,0.87,0.13
5138,137,Outlook,dimethenamid-P,690,X-59,3,1,0,0.3,0.00,1.00
5139,138,Outlook,dimethenamid-P,920,X-59,1,1,0,0.3,0.00,1.00
5140,138,Outlook,dimethenamid-P,920,X-59,2,1,0.02,0.3,0.07,0.93
5141,138,Outlook,dimethenamid-P,920,X-59,3,1,0.21,0.3,0.70,0.30
5142,139,Outlook,dimethenamid-P,1840,X-59,1,1,0.03,0.3,0.10,0.90
5143,139,Outlook,dimethenamid-P,1840,X-59,2,1,0,0.3,0.00,1.00
5144,139,Outlook,dimethenamid-P,1840,X-59,3,1,0.05,0.3,0.17,0.83
5145,140,Outlook,dimethenamid-P,3680,X-59,1,1,0,0.3,0.00,1.00
5146,140,Outlook,dimethenamid-P,3680,X-59,2,1,0,0.3,0.00,1.00
5147,140,Outlook,dimethenamid-P,3680,X-59,3,1,0,0.3,0.00,1.00
,,Control,acetochlor-1,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,acetochlor-1,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,acetochlor-1,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,acetochlor-1,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,acetochlor-1,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,acetochlor-1,0,X-59,6,1,0.15,0.3,0.50,0.50
5148,141,Harness,acetochlor-1,184,X-59,1,1,0.45,0.3,1.00,0.00
5149,141,Harness,acetochlor-1,184,X-59,2,1,0.05,0.3,0.17,0.83
5150,141,Harness,acetochlor-1,184,X-59,3,1,0.43,0.3,1.00,0.00
5151,142,Harness,acetochlor-1,368,X-59,1,1,0.25,0.3,0.83,0.17
5152,142,Harness,acetochlor-1,368,X-59,2,1,0.28,0.3,0.93,0.07
5153,142,Harness,acetochlor-1,368,X-59,3,1,0.1,0.3,0.33,0.67
5154,143,Harness,acetochlor-1,736,X-59,1,1,0,0.3,0.00,1.00
5155,143,Harness,acetochlor-1,736,X-59,2,1,0.09,0.3,0.30,0.70
5156,143,Harness,acetochlor-1,736,X-59,3,1,0.28,0.3,0.93,0.07
5157,144,Harness,acetochlor-1,1100,X-59,1,1,0.01,0.3,0.03,0.97
5158,144,Harness,acetochlor-1,1100,X-59,2,1,0.19,0.3,0.63,0.37
5159,144,Harness,acetochlor-1,1100,X-59,3,1,0,0.3,0.00,1.00
5160,145,Harness,acetochlor-1,1470,X-59,1,1,0.11,0.3,0.37,0.63
5161,145,Harness,acetochlor-1,1470,X-59,2,1,0,0.3,0.00,1.00
5162,145,Harness,acetochlor-1,1470,X-59,3,1,0.07,0.3,0.23,0.77
5163,146,Harness,acetochlor-1,2940,X-59,1,1,0.03,0.3,0.10,0.90
5164,146,Harness,acetochlor-1,2940,X-59,2,1,0.05,0.3,0.17,0.83
5165,146,Harness,acetochlor-1,2940,X-59,3,1,0,0.3,0.00,1.00
5166,147,Harness,acetochlor-1,5900,X-59,1,1,0.05,0.3,0.17,0.83
5167,147,Harness,acetochlor-1,5900,X-59,2,1,0,0.3,0.00,1.00
5168,147,Harness,acetochlor-1,5900,X-59,3,1,0,0.3,0.00,1.00
,,Control,acetochlor-2,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,acetochlor-2,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,acetochlor-2,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,acetochlor-2,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,acetochlor-2,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,acetochlor-2,0,X-59,6,1,0.15,0.3,0.50,0.50
5169,148,Warrant,acetochlor-2,158,X-59,1,1,0.68,0.3,1.00,0.00
5170,148,Warrant,acetochlor-2,158,X-59,2,1,0.22,0.3,0.73,0.27
5171,148,Warrant,acetochlor-2,158,X-59,3,1,0.44,0.3,1.00,0.00
5172,149,Warrant,acetochlor-2,315,X-59,1,1,0.57,0.3,1.00,0.00
5173,149,Warrant,acetochlor-2,315,X-59,2,1,0,0.3,0.00,1.00
5174,149,Warrant,acetochlor-2,315,X-59,3,1,0.53,0.3,1.00,0.00
5175,150,Warrant,acetochlor-2,630,X-59,1,1,0.48,0.3,1.00,0.00
5176,150,Warrant,acetochlor-2,630,X-59,2,1,0.69,0.3,1.00,0.00
5177,150,Warrant,acetochlor-2,630,X-59,3,1,0.58,0.3,1.00,0.00
5178,151,Warrant,acetochlor-2,950,X-59,1,1,0,0.3,0.00,1.00
5179,151,Warrant,acetochlor-2,950,X-59,2,1,0.56,0.3,1.00,0.00
5180,151,Warrant,acetochlor-2,950,X-59,3,1,0.66,0.3,1.00,0.00
5181,152,Warrant,acetochlor-2,1260,X-59,1,1,0.6,0.3,1.00,0.00
5182,152,Warrant,acetochlor-2,1260,X-59,2,1,0.26,0.3,0.87,0.13
5183,152,Warrant,acetochlor-2,1260,X-59,3,1,0.49,0.3,1.00,0.00
5184,153,Warrant,acetochlor-2,2520,X-59,1,1,0.37,0.3,1.00,0.00
5185,153,Warrant,acetochlor-2,2520,X-59,2,1,0.43,0.3,1.00,0.00
5186,153,Warrant,acetochlor-2,2520,X-59,3,1,0.4,0.3,1.00,0.00
5187,154,Warrant,acetochlor-2,5040,X-59,1,1,0.58,0.3,1.00,0.00
5188,154,Warrant,acetochlor-2,5040,X-59,2,1,0.24,0.3,0.80,0.20
5189,154,Warrant,acetochlor-2,5040,X-59,3,1,0.25,0.3,0.83,0.17
,,Control,S-metolachlor,0,X-59,1,1,0.43,0.30,1.00,0.00
,,Control,S-metolachlor,0,X-59,2,1,0.43,0.3,1.00,0.00
,,Control,S-metolachlor,0,X-59,3,1,0.54,0.3,1.00,0.00
,,Control,S-metolachlor,0,X-59,4,1,0,0.3,0.00,1.00
,,Control,S-metolachlor,0,X-59,5,1,0.24,0.3,0.80,0.20
,,Control,S-metolachlor,0,X-59,6,1,0.15,0.3,0.50,0.50
5190,155,Dual II Magnum,S-metolachlor,223,X-59,1,1,0,0.3,0.00,1.00
5191,155,Dual II Magnum,S-metolachlor,223,X-59,2,1,0,0.3,0.00,1.00
5192,155,Dual II Magnum,S-metolachlor,223,X-59,3,1,0.28,0.3,0.93,0.07
5193,156,Dual II Magnum,S-metolachlor,447,X-59,1,1,0.13,0.3,0.43,0.57
5194,156,Dual II Magnum,S-metolachlor,447,X-59,2,1,0.24,0.3,0.80,0.20
5195,156,Dual II Magnum,S-metolachlor,447,X-59,3,1,0.26,0.3,0.87,0.13
5196,157,Dual II Magnum,S-metolachlor,890,X-59,1,1,0.06,0.3,0.20,0.80
5197,157,Dual II Magnum,S-metolachlor,890,X-59,2,1,0.25,0.3,0.83,0.17
5198,157,Dual II Magnum,S-metolachlor,890,X-59,3,1,0,0.3,0.00,1.00
5199,158,Dual II Magnum,S-metolachlor,1340,X-59,1,1,0.11,0.3,0.37,0.63
5200,158,Dual II Magnum,S-metolachlor,1340,X-59,2,1,0.09,0.3,0.30,0.70
5201,158,Dual II Magnum,S-metolachlor,1340,X-59,3,1,0.06,0.3,0.20,0.80
5202,159,Dual II Magnum,S-metolachlor,1790,X-59,1,1,0.12,0.3,0.40,0.60
5203,159,Dual II Magnum,S-metolachlor,1790,X-59,2,1,0.18,0.3,0.60,0.40
5204,159,Dual II Magnum,S-metolachlor,1790,X-59,3,1,0,0.3,0.00,1.00
5205,160,Dual II Magnum,S-metolachlor,3580,X-59,1,1,0,0.3,0.00,1.00
5206,160,Dual II Magnum,S-metolachlor,3580,X-59,2,1,0.28,0.3,0.93,0.07
5207,160,Dual II Magnum,S-metolachlor,3580,X-59,3,1,0.04,0.3,0.13,0.87
5208,161,Dual II Magnum,S-metolachlor,7150,X-59,1,1,0,0.3,0.00,1.00
5209,161,Dual II Magnum,S-metolachlor,7150,X-59,2,1,0.11,0.3,0.37,0.63
5210,161,Dual II Magnum,S-metolachlor,7150,X-59,3,1,0.14,0.3,0.47,0.53
,,Control,metribuzin,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,metribuzin,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,metribuzin,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,metribuzin,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,metribuzin,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,metribuzin,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5232,99,Tricor,metribuzin,70.4,CRS-1,1,1,0,0.66,0.00,1.00
5233,99,Tricor,metribuzin,70.4,CRS-1,2,1,0,0.66,0.00,1.00
5234,99,Tricor,metribuzin,70.4,CRS-1,3,1,0.06,0.66,0.09,0.91
5235,100,Tricor,metribuzin,141,CRS-1,1,1,0,0.66,0.00,1.00
5236,100,Tricor,metribuzin,141,CRS-1,2,1,0,0.66,0.00,1.00
5237,100,Tricor,metribuzin,141,CRS-1,3,1,0,0.66,0.00,1.00
5238,101,Tricor,metribuzin,282,CRS-1,1,1,0.4,0.66,0.61,0.39
5239,101,Tricor,metribuzin,282,CRS-1,2,1,0.41,0.66,0.62,0.38
5240,101,Tricor,metribuzin,282,CRS-1,3,1,0,0.66,0.00,1.00
5241,102,Tricor,metribuzin,422,CRS-1,1,1,0,0.66,0.00,1.00
5242,102,Tricor,metribuzin,422,CRS-1,2,1,0,0.66,0.00,1.00
5243,102,Tricor,metribuzin,422,CRS-1,3,1,0,0.66,0.00,1.00
5244,103,Tricor,metribuzin,563,CRS-1,1,1,0,0.66,0.00,1.00
5245,103,Tricor,metribuzin,563,CRS-1,2,1,0,0.66,0.00,1.00
5246,103,Tricor,metribuzin,563,CRS-1,3,1,0,0.66,0.00,1.00
5247,104,Tricor,metribuzin,1130,CRS-1,1,1,0,0.66,0.00,1.00
5248,104,Tricor,metribuzin,1130,CRS-1,2,1,0,0.66,0.00,1.00
5249,104,Tricor,metribuzin,1130,CRS-1,3,1,0,0.66,0.00,1.00
5250,105,Tricor,metribuzin,2250,CRS-1,1,1,0,0.66,0.00,1.00
5251,105,Tricor,metribuzin,2250,CRS-1,2,1,0,0.66,0.00,1.00
5252,105,Tricor,metribuzin,2250,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,sulfentrazone,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,sulfentrazone,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,sulfentrazone,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,sulfentrazone,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,sulfentrazone,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,sulfentrazone,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5253,106,Spartan 4F,sulfentrazone,35,CRS-1,1,1,0.73,0.66,1.00,0.00
5254,106,Spartan 4F,sulfentrazone,35,CRS-1,2,1,0.64,0.66,0.97,0.03
5255,106,Spartan 4F,sulfentrazone,35,CRS-1,3,1,0.61,0.66,0.92,0.08
5256,107,Spartan 4F,sulfentrazone,70,CRS-1,1,1,0.46,0.66,0.70,0.30
5257,107,Spartan 4F,sulfentrazone,70,CRS-1,2,1,0.55,0.66,0.83,0.17
5258,107,Spartan 4F,sulfentrazone,70,CRS-1,3,1,0.54,0.66,0.82,0.18
5259,108,Spartan 4F,sulfentrazone,140,CRS-1,1,1,0,0.66,0.00,1.00
5260,108,Spartan 4F,sulfentrazone,140,CRS-1,2,1,0.22,0.66,0.33,0.67
5261,108,Spartan 4F,sulfentrazone,140,CRS-1,3,1,,0.66,0.00,1.00
5262,109,Spartan 4F,sulfentrazone,210,CRS-1,1,1,0.23,0.66,0.35,0.65
5263,109,Spartan 4F,sulfentrazone,210,CRS-1,2,1,0.21,0.66,0.32,0.68
5264,109,Spartan 4F,sulfentrazone,210,CRS-1,3,1,0,0.66,0.00,1.00
5265,110,Spartan 4F,sulfentrazone,280,CRS-1,1,1,0.09,0.66,0.14,0.86
5266,110,Spartan 4F,sulfentrazone,280,CRS-1,2,1,0,0.66,0.00,1.00
5267,110,Spartan 4F,sulfentrazone,280,CRS-1,3,1,0.22,0.66,0.33,0.67
5268,111,Spartan 4F,sulfentrazone,560,CRS-1,1,1,0,0.66,0.00,1.00
5269,111,Spartan 4F,sulfentrazone,560,CRS-1,2,1,0,0.66,0.00,1.00
5270,111,Spartan 4F,sulfentrazone,560,CRS-1,3,1,0,0.66,0.00,1.00
5271,112,Spartan 4F,sulfentrazone,1120,CRS-1,1,1,0,0.66,0.00,1.00
5272,112,Spartan 4F,sulfentrazone,1120,CRS-1,2,1,0,0.66,0.00,1.00
5273,112,Spartan 4F,sulfentrazone,1120,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,flumioxazin,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,flumioxazin,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,flumioxazin,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,flumioxazin,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,flumioxazin,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,flumioxazin,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5274,113,Valor SX,flumioxazin,13.4,CRS-1,1,1,0,0.66,0.00,1.00
5275,113,Valor SX,flumioxazin,13.4,CRS-1,2,1,0.75,0.66,1.00,0.00
5276,113,Valor SX,flumioxazin,13.4,CRS-1,3,1,0.52,0.66,0.79,0.21
5277,114,Valor SX,flumioxazin,26.8,CRS-1,1,1,0.54,0.66,0.82,0.18
5278,114,Valor SX,flumioxazin,26.8,CRS-1,2,1,0.62,0.66,0.94,0.06
5279,114,Valor SX,flumioxazin,26.8,CRS-1,3,1,0.56,0.66,0.85,0.15
5280,115,Valor SX,flumioxazin,53.6,CRS-1,1,1,0,0.66,0.00,1.00
5281,115,Valor SX,flumioxazin,53.6,CRS-1,2,1,0.39,0.66,0.59,0.41
5282,115,Valor SX,flumioxazin,53.6,CRS-1,3,1,0,0.66,0.00,1.00
5283,116,Valor SX,flumioxazin,80,CRS-1,1,1,0.48,0.66,0.73,0.27
5284,116,Valor SX,flumioxazin,80,CRS-1,2,1,0.72,0.66,1.00,0.00
5285,116,Valor SX,flumioxazin,80,CRS-1,3,1,0.44,0.66,0.67,0.33
5286,117,Valor SX,flumioxazin,107,CRS-1,1,1,0,0.66,0.00,1.00
5287,117,Valor SX,flumioxazin,107,CRS-1,2,1,0.45,0.66,0.68,0.32
5288,117,Valor SX,flumioxazin,107,CRS-1,3,1,0,0.66,0.00,1.00
5289,118,Valor SX,flumioxazin,214,CRS-1,1,1,0,0.66,0.00,1.00
5290,118,Valor SX,flumioxazin,214,CRS-1,2,1,0,0.66,0.00,1.00
5291,118,Valor SX,flumioxazin,214,CRS-1,3,1,0,0.66,0.00,1.00
5292,119,Valor SX,flumioxazin,430,CRS-1,1,1,0,0.66,0.00,1.00
5293,119,Valor SX,flumioxazin,430,CRS-1,2,1,0.14,0.66,0.21,0.79
5294,119,Valor SX,flumioxazin,430,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,saflufenacil,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,saflufenacil,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,saflufenacil,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,saflufenacil,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,saflufenacil,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,saflufenacil,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5295,120,Sharpen,saflufenacil,3.12,CRS-1,1,1,0.55,0.66,0.83,0.17
5296,120,Sharpen,saflufenacil,3.12,CRS-1,2,1,0.59,0.66,0.89,0.11
5297,120,Sharpen,saflufenacil,3.12,CRS-1,3,1,0.81,0.66,1.00,0.00
5298,121,Sharpen,saflufenacil,6.24,CRS-1,1,1,0.75,0.66,1.00,0.00
5299,121,Sharpen,saflufenacil,6.24,CRS-1,2,1,0.65,0.66,0.98,0.02
5300,121,Sharpen,saflufenacil,6.24,CRS-1,3,1,0.78,0.66,1.00,0.00
5301,122,Sharpen,saflufenacil,12.5,CRS-1,1,1,0.84,0.66,1.00,0.00
5302,122,Sharpen,saflufenacil,12.5,CRS-1,2,1,0.41,0.66,0.62,0.38
5303,122,Sharpen,saflufenacil,12.5,CRS-1,3,1,0.83,0.66,1.00,0.00
5304,123,Sharpen,saflufenacil,18.7,CRS-1,1,1,0.48,0.66,0.73,0.27
5305,123,Sharpen,saflufenacil,18.7,CRS-1,2,1,0.58,0.66,0.88,0.12
5306,123,Sharpen,saflufenacil,18.7,CRS-1,3,1,0.54,0.66,0.82,0.18
5307,124,Sharpen,saflufenacil,25,CRS-1,1,1,0.66,0.66,1.00,0.00
5308,124,Sharpen,saflufenacil,25,CRS-1,2,1,0,0.66,0.00,1.00
5309,124,Sharpen,saflufenacil,25,CRS-1,3,1,0.34,0.66,0.52,0.48
5310,125,Sharpen,saflufenacil,50,CRS-1,1,1,0.09,0.66,0.14,0.86
5311,125,Sharpen,saflufenacil,50,CRS-1,2,1,0.05,0.66,0.08,0.92
5312,125,Sharpen,saflufenacil,50,CRS-1,3,1,0,0.66,0.00,1.00
5313,126,Sharpen,saflufenacil,100,CRS-1,1,1,0.09,0.66,0.14,0.86
5314,126,Sharpen,saflufenacil,100,CRS-1,2,1,0.14,0.66,0.21,0.79
5315,126,Sharpen,saflufenacil,100,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,pyroxasulfone,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,pyroxasulfone,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,pyroxasulfone,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,pyroxasulfone,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,pyroxasulfone,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,pyroxasulfone,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5316,127,Zidua SC,pyroxasulfone,14.8,CRS-1,1,1,0.24,0.66,0.36,0.64
5317,127,Zidua SC,pyroxasulfone,14.8,CRS-1,2,1,0.15,0.66,0.23,0.77
5318,127,Zidua SC,pyroxasulfone,14.8,CRS-1,3,1,0.13,0.66,0.20,0.80
5319,128,Zidua SC,pyroxasulfone,29.7,CRS-1,1,1,0.14,0.66,0.21,0.79
5320,128,Zidua SC,pyroxasulfone,29.7,CRS-1,2,1,0.19,0.66,0.29,0.71
5321,128,Zidua SC,pyroxasulfone,29.7,CRS-1,3,1,0,0.66,0.00,1.00
5322,129,Zidua SC,pyroxasulfone,59.3,CRS-1,1,1,0.19,0.66,0.29,0.71
5323,129,Zidua SC,pyroxasulfone,59.3,CRS-1,2,1,0.29,0.66,0.44,0.56
5324,129,Zidua SC,pyroxasulfone,59.3,CRS-1,3,1,0.27,0.66,0.41,0.59
5325,130,Zidua SC,pyroxasulfone,89,CRS-1,1,1,0.1,0.66,0.15,0.85
5326,130,Zidua SC,pyroxasulfone,89,CRS-1,2,1,0.18,0.66,0.27,0.73
5327,130,Zidua SC,pyroxasulfone,89,CRS-1,3,1,0.14,0.66,0.21,0.79
5328,131,Zidua SC,pyroxasulfone,119,CRS-1,1,1,0.11,0.66,0.17,0.83
5329,131,Zidua SC,pyroxasulfone,119,CRS-1,2,1,0.13,0.66,0.20,0.80
5330,131,Zidua SC,pyroxasulfone,119,CRS-1,3,1,0.29,0.66,0.44,0.56
5331,132,Zidua SC,pyroxasulfone,237,CRS-1,1,1,0.12,0.66,0.18,0.82
5332,132,Zidua SC,pyroxasulfone,237,CRS-1,2,1,0.04,0.66,0.06,0.94
5333,132,Zidua SC,pyroxasulfone,237,CRS-1,3,1,0.09,0.66,0.14,0.86
5334,133,Zidua SC,pyroxasulfone,475,CRS-1,1,1,0.02,0.66,0.03,0.97
5335,133,Zidua SC,pyroxasulfone,475,CRS-1,2,1,0,0.66,0.00,1.00
5336,133,Zidua SC,pyroxasulfone,475,CRS-1,3,1,0.08,0.66,0.12,0.88
,,Control,dimethenamid-P,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,dimethenamid-P,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,dimethenamid-P,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,dimethenamid-P,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,dimethenamid-P,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,dimethenamid-P,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5337,134,Outlook,dimethenamid-P,115,CRS-1,1,1,0.55,0.66,0.83,0.17
5338,134,Outlook,dimethenamid-P,115,CRS-1,2,1,0,0.66,0.00,1.00
5339,134,Outlook,dimethenamid-P,115,CRS-1,3,1,0.27,0.66,0.41,0.59
5340,135,Outlook,dimethenamid-P,230,CRS-1,1,1,0.19,0.66,0.29,0.71
5341,135,Outlook,dimethenamid-P,230,CRS-1,2,1,0,0.66,0.00,1.00
